match_id,inning,cum_runs,cum_wickets,current_run_rate,required_run_rate,target,batting_team,bowling_team,venue_canonical,win
335983,2,10.0,0.0,7.5,10.607142857142856,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,11.0,0.0,7.333333333333333,10.64864864864865,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,11.0,0.0,6.6000000000000005,10.745454545454546,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,15.0,0.0,8.181818181818182,10.623853211009173,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,16.0,0.0,8.0,10.666666666666666,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,17.0,0.0,7.846153846153847,10.710280373831777,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,21.0,0.0,9.0,10.584905660377357,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,21.0,0.0,8.4,10.685714285714285,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,25.0,0.0,9.375,10.557692307692308,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,26.0,0.0,9.176470588235292,10.601941747572814,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,27.0,0.0,9.0,10.647058823529411,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,27.0,0.0,8.526315789473685,10.752475247524753,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,27.0,0.0,8.1,10.86,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,28.0,0.0,8.0,10.909090909090908,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,29.0,0.0,7.909090909090909,10.959183673469388,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,31.0,0.0,8.08695652173913,10.948453608247421,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,37.0,0.0,9.25,10.6875,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,37.0,0.0,8.879999999999999,10.8,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,37.0,0.0,8.538461538461538,10.914893617021276,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,38.0,0.0,8.444444444444445,10.96774193548387,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,39.0,0.0,8.357142857142856,11.021739130434783,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,43.0,0.0,8.896551724137932,10.879120879120878,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,47.0,0.0,9.4,10.733333333333333,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,48.0,0.0,9.29032258064516,10.786516853932586,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,54.0,0.0,10.125,10.5,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,55.0,0.0,10.0,10.551724137931034,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,56.0,0.0,9.88235294117647,10.604651162790699,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,56.0,0.0,9.6,10.729411764705882,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,56.0,1.0,9.333333333333334,10.857142857142858,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,57.0,1.0,9.243243243243242,10.91566265060241,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,63.0,1.0,9.947368421052632,10.609756097560975,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,64.0,1.0,10.378378378378375,10.409638554216869,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,65.0,1.0,10.263157894736842,10.463414634146341,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,66.0,1.0,10.153846153846152,10.518518518518519,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,67.0,1.0,10.05,10.575000000000001,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,68.0,1.0,9.951219512195122,10.632911392405063,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,69.0,1.0,9.857142857142858,10.692307692307692,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,73.0,1.0,10.186046511627907,10.51948051948052,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,77.0,1.0,10.5,10.342105263157894,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,78.0,1.0,10.4,10.4,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,79.0,1.0,10.304347826086955,10.45945945945946,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,83.0,1.0,10.595744680851064,10.273972602739725,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,84.0,1.0,10.5,10.333333333333334,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,88.0,1.0,10.775510204081634,10.140845070422534,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,92.0,1.0,11.04,9.942857142857143,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,93.0,1.0,10.941176470588236,10.0,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,94.0,1.0,10.846153846153848,10.058823529411764,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,95.0,1.0,10.754716981132075,10.119402985074627,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,96.0,1.0,10.666666666666666,10.181818181818182,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,97.0,1.0,10.581818181818182,10.246153846153845,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,98.0,1.0,10.690909090909091,10.153846153846153,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,104.0,1.0,11.142857142857142,9.75,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,104.0,1.0,10.947368421052632,9.904761904761905,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,105.0,1.0,10.862068965517242,9.96774193548387,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,109.0,1.0,11.084745762711863,9.737704918032787,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,110.0,1.0,11.0,9.8,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,111.0,1.0,10.918032786885249,9.864406779661016,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,111.0,2.0,10.741935483870968,10.03448275862069,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,112.0,2.0,10.666666666666666,10.105263157894736,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,113.0,2.0,10.59375,10.178571428571427,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,114.0,2.0,10.523076923076925,10.254545454545456,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
